wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 16091

instance num: 803
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
Label num: 32
Total word num: 34336
Total char num: 4085
Total feature num: 905734
Remain feature num: 905734
Remain words num: 34338
Remain char num: 4087
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
100 200 300 400 500 600 700 800 803 
0 
##### Iteration 0
current: 100, total block: 16091
current: 15926, total block: 16091
Cost = 3, Tag Correct(%) = 0.969716
current: 16026, total block: 16091
Cost = 0, Tag Correct(%) = 0.96971
Accuracy:	P=18744/20454=0.916398
##### Iteration 15
current: 35, total block: 16091
Cost = 2, Tag Correct(%) = 0.967581
current: 135, total block: 16091
Cost = 1, Tag Correct(%) = 0.977919
current: 235, total block: 16091
Cost = 2, Tag Correct(%) = 0.979017
current: 335, total block: 16091
Cost = 0, Tag Correct(%) = 0.974398
current: 435, total block: 16091
Cost = 2, Tag Correct(%) = 0.973257
current: 535, total block: 16091
Cost = 0, Tag Correct(%) = 0.973274
current: 635, total block: 16091
Cost = 0, Tag Correct(%) = 0.97339
current: 735, total block: 16091
Cost = 0, Tag Correct(%) = 0.973337
current: 835, total block: 16091
Cost = 0, Tag Correct(%) = 0.97325
current: 935, total block: 16091
Cost = 0, Tag Correct(%) = 0.973971
current: 1035, total block: 16091
Cost = 4, Tag Correct(%) = 0.974082
current: 1135, total block: 16091
Cost = 0, Tag Correct(%) = 0.974205
current: 1235, total block: 16091
Cost = 3, Tag Correct(%) = 0.974289
current: 1335, total block: 16091
Cost = 0, Tag Correct(%) = 0.974168
current: 1435, total block: 16091
Cost = 1, Tag Correct(%) = 0.974598
current: 1535, total block: 16091
Cost = 2, Tag Correct(%) = 0.974496
current: 1635, total block: 16091
Cost = 0, Tag Correct(%) = 0.97436
current: 1735, total block: 16091
Cost = 0, Tag Correct(%) = 0.973979
current: 1835, total block: 16091
Cost = 1, Tag Correct(%) = 0.974179
current: 1935, total block: 16091
Cost = 1, Tag Correct(%) = 0.974337
current: 2035, total block: 16091
Cost = 2, Tag Correct(%) = 0.974449
current: 2135, total block: 16091
Cost = 2, Tag Correct(%) = 0.974249
current: 2235, total block: 16091
Cost = 0, Tag Correct(%) = 0.973983
current: 2335, total block: 16091
Cost = 1, Tag Correct(%) = 0.973918
current: 2435, total block: 16091
Cost = 6, Tag Correct(%) = 0.973775
current: 2535, total block: 16091
Cost = 0, Tag Correct(%) = 0.97344
current: 2635, total block: 16091
Cost = 6, Tag Correct(%) = 0.973316
current: 2735, total block: 16091
Cost = 0, Tag Correct(%) = 0.973384
current: 2835, total block: 16091
Cost = 3, Tag Correct(%) = 0.97334
current: 2935, total block: 16091
Cost = 1, Tag Correct(%) = 0.973385
current: 3035, total block: 16091
Cost = 0, Tag Correct(%) = 0.973464
current: 3135, total block: 16091
Cost = 0, Tag Correct(%) = 0.973611
current: 3235, total block: 16091
Cost = 1, Tag Correct(%) = 0.973501
current: 3335, total block: 16091
Cost = 0, Tag Correct(%) = 0.973434
current: 3435, total block: 16091
Cost = 0, Tag Correct(%) = 0.973536
current: 3535, total block: 16091
Cost = 0, Tag Correct(%) = 0.973489
current: 3635, total block: 16091
Cost = 1, Tag Correct(%) = 0.973396
current: 3735, total block: 16091
Cost = 1, Tag Correct(%) = 0.973352
current: 3835, total block: 16091
Cost = 2, Tag Correct(%) = 0.973148
current: 3935, total block: 16091
Cost = 1, Tag Correct(%) = 0.973131
current: 4035, total block: 16091
Cost = 0, Tag Correct(%) = 0.97311
current: 4135, total block: 16091
Cost = 0, Tag Correct(%) = 0.973081
current: 4235, total block: 16091
Cost = 1, Tag Correct(%) = 0.973152
current: 4335, total block: 16091
Cost = 0, Tag Correct(%) = 0.973345
current: 4435, total block: 16091
Cost = 2, Tag Correct(%) = 0.973262
current: 4535, total block: 16091
Cost = 0, Tag Correct(%) = 0.973261
current: 4635, total block: 16091
Cost = 0, Tag Correct(%) = 0.973277
current: 4735, total block: 16091
Cost = 0, Tag Correct(%) = 0.973281
current: 4835, total block: 16091
Cost = 3, Tag Correct(%) = 0.973075
current: 4935, total block: 16091
Cost = 0, Tag Correct(%) = 0.973126
current: 5035, total block: 16091
Cost = 1, Tag Correct(%) = 0.973167
current: 5135, total block: 16091
Cost = 1, Tag Correct(%) = 0.973107
current: 5235, total block: 16091
Cost = 2, Tag Correct(%) = 0.973067
current: 5335, total block: 16091
Cost = 0, Tag Correct(%) = 0.973075
current: 5435, total block: 16091
Cost = 0, Tag Correct(%) = 0.973121
current: 5535, total block: 16091
Cost = 2, Tag Correct(%) = 0.973305
current: 5635, total block: 16091
Cost = 0, Tag Correct(%) = 0.973173
current: 5735, total block: 16091
Cost = 0, Tag Correct(%) = 0.973031
current: 5835, total block: 16091
Cost = 0, Tag Correct(%) = 0.972958
current: 5935, total block: 16091
Cost = 0, Tag Correct(%) = 0.972977
current: 6035, total block: 16091
Cost = 0, Tag Correct(%) = 0.972912
current: 6135, total block: 16091
Cost = 0, Tag Correct(%) = 0.97286
current: 6235, total block: 16091
Cost = 1, Tag Correct(%) = 0.972763
current: 6335, total block: 16091
Cost = 1, Tag Correct(%) = 0.972709
current: 6435, total block: 16091
Cost = 1, Tag Correct(%) = 0.972744
current: 6535, total block: 16091
Cost = 1, Tag Correct(%) = 0.972722
current: 6635, total block: 16091
Cost = 1, Tag Correct(%) = 0.972685
current: 6735, total block: 16091
Cost = 0, Tag Correct(%) = 0.972652
current: 6835, total block: 16091
Cost = 0, Tag Correct(%) = 0.972667
current: 6935, total block: 16091
Cost = 1, Tag Correct(%) = 0.972653
current: 7035, total block: 16091
Cost = 2, Tag Correct(%) = 0.972687
current: 7135, total block: 16091
Cost = 0, Tag Correct(%) = 0.972652
current: 7235, total block: 16091
Cost = 5, Tag Correct(%) = 0.972617
current: 7335, total block: 16091
Cost = 0, Tag Correct(%) = 0.972591
current: 7435, total block: 16091
Cost = 0, Tag Correct(%) = 0.972492
current: 7535, total block: 16091
Cost = 1, Tag Correct(%) = 0.9725
current: 7635, total block: 16091
Cost = 0, Tag Correct(%) = 0.972505
current: 7735, total block: 16091
Cost = 2, Tag Correct(%) = 0.972459
current: 7835, total block: 16091
Cost = 0, Tag Correct(%) = 0.972484
current: 7935, total block: 16091
Cost = 0, Tag Correct(%) = 0.972416
current: 8035, total block: 16091
Cost = 0, Tag Correct(%) = 0.97237
current: 8135, total block: 16091
Cost = 0, Tag Correct(%) = 0.972365
current: 8235, total block: 16091
Cost = 1, Tag Correct(%) = 0.972426
current: 8335, total block: 16091
Cost = 0, Tag Correct(%) = 0.97247
current: 8435, total block: 16091
Cost = 0, Tag Correct(%) = 0.972548
current: 8535, total block: 16091
Cost = 0, Tag Correct(%) = 0.972512
current: 8635, total block: 16091
Cost = 0, Tag Correct(%) = 0.972476
current: 8735, total block: 16091
Cost = 2, Tag Correct(%) = 0.972437
current: 8835, total block: 16091
Cost = 0, Tag Correct(%) = 0.972425
current: 8935, total block: 16091
Cost = 0, Tag Correct(%) = 0.972451
current: 9035, total block: 16091
Cost = 2, Tag Correct(%) = 0.972475
current: 9135, total block: 16091
Cost = 0, Tag Correct(%) = 0.972418
current: 9235, total block: 16091
Cost = 0, Tag Correct(%) = 0.972392
current: 9335, total block: 16091
Cost = 2, Tag Correct(%) = 0.972388
current: 9435, total block: 16091
Cost = 1, Tag Correct(%) = 0.972396
current: 9535, total block: 16091
Cost = 0, Tag Correct(%) = 0.972368
current: 9635, total block: 16091
Cost = 3, Tag Correct(%) = 0.972373
current: 9735, total block: 16091
Cost = 4, Tag Correct(%) = 0.972319
current: 9835, total block: 16091
Cost = 0, Tag Correct(%) = 0.972383
current: 9935, total block: 16091
Cost = 2, Tag Correct(%) = 0.972402
current: 10035, total block: 16091
Cost = 0, Tag Correct(%) = 0.972354
current: 10135, total block: 16091
Cost = 0, Tag Correct(%) = 0.972314
current: 10235, total block: 16091
Cost = 0, Tag Correct(%) = 0.972295
current: 10335, total block: 16091
Cost = 0, Tag Correct(%) = 0.972316
current: 10435, total block: 16091
Cost = 0, Tag Correct(%) = 0.972315
current: 10535, total block: 16091
Cost = 6, Tag Correct(%) = 0.972294
current: 10635, total block: 16091
Cost = 12, Tag Correct(%) = 0.972232
current: 10735, total block: 16091
Cost = 0, Tag Correct(%) = 0.972144
current: 10835, total block: 16091
Cost = 1, Tag Correct(%) = 0.972192
current: 10935, total block: 16091
Cost = 0, Tag Correct(%) = 0.972166
current: 11035, total block: 16091
Cost = 0, Tag Correct(%) = 0.972123
current: 11135, total block: 16091
Cost = 2, Tag Correct(%) = 0.972087
current: 11235, total block: 16091
Cost = 0, Tag Correct(%) = 0.972064
current: 11335, total block: 16091
Cost = 0, Tag Correct(%) = 0.972068
current: 11435, total block: 16091
Cost = 0, Tag Correct(%) = 0.97207
current: 11535, total block: 16091
Cost = 0, Tag Correct(%) = 0.972105
current: 11635, total block: 16091
Cost = 0, Tag Correct(%) = 0.972037
current: 11735, total block: 16091
Cost = 0, Tag Correct(%) = 0.972054
current: 11835, total block: 16091
Cost = 1, Tag Correct(%) = 0.972012
current: 11935, total block: 16091
Cost = 0, Tag Correct(%) = 0.97193
current: 12035, total block: 16091
Cost = 1, Tag Correct(%) = 0.971906
current: 12135, total block: 16091
Cost = 0, Tag Correct(%) = 0.971904
current: 12235, total block: 16091
Cost = 0, Tag Correct(%) = 0.971943
current: 12335, total block: 16091
Cost = 2, Tag Correct(%) = 0.971992
current: 12435, total block: 16091
Cost = 1, Tag Correct(%) = 0.972004
current: 12535, total block: 16091
Cost = 0, Tag Correct(%) = 0.972003
current: 12635, total block: 16091
Cost = 4, Tag Correct(%) = 0.972012
current: 12735, total block: 16091
Cost = 1, Tag Correct(%) = 0.972012
current: 12835, total block: 16091
Cost = 0, Tag Correct(%) = 0.971983
current: 12935, total block: 16091
Cost = 0, Tag Correct(%) = 0.972019
current: 13035, total block: 16091
Cost = 1, Tag Correct(%) = 0.971977
current: 13135, total block: 16091
Cost = 1, Tag Correct(%) = 0.971981
current: 13235, total block: 16091
Cost = 1, Tag Correct(%) = 0.971976
current: 13335, total block: 16091
Cost = 0, Tag Correct(%) = 0.971986
current: 13435, total block: 16091
Cost = 0, Tag Correct(%) = 0.971985
current: 13535, total block: 16091
Cost = 2, Tag Correct(%) = 0.971962
current: 13635, total block: 16091
Cost = 4, Tag Correct(%) = 0.971956
current: 13735, total block: 16091
Cost = 2, Tag Correct(%) = 0.971968
current: 13835, total block: 16091
Cost = 0, Tag Correct(%) = 0.971912
current: 13935, total block: 16091
Cost = 0, Tag Correct(%) = 0.971878
current: 14035, total block: 16091
Cost = 1, Tag Correct(%) = 0.971901
current: 14135, total block: 16091
Cost = 0, Tag Correct(%) = 0.971939
current: 14235, total block: 16091
Cost = 1, Tag Correct(%) = 0.971928
current: 14335, total block: 16091
Cost = 2, Tag Correct(%) = 0.971912
current: 14435, total block: 16091
Cost = 0, Tag Correct(%) = 0.971938
current: 14535, total block: 16091
Cost = 2, Tag Correct(%) = 0.971916
current: 14635, total block: 16091
Cost = 3, Tag Correct(%) = 0.971905
current: 14735, total block: 16091
Cost = 1, Tag Correct(%) = 0.971916
current: 14835, total block: 16091
Cost = 0, Tag Correct(%) = 0.971931
current: 14935, total block: 16091
Cost = 0, Tag Correct(%) = 0.971906
current: 15035, total block: 16091
Cost = 7, Tag Correct(%) = 0.971878
current: 15135, total block: 16091
Cost = 0, Tag Correct(%) = 0.971862
current: 15235, total block: 16091
Cost = 0, Tag Correct(%) = 0.971878
current: 15335, total block: 16091
Cost = 0, Tag Correct(%) = 0.9719
current: 15435, total block: 16091
Cost = 3, Tag Correct(%) = 0.971886
current: 15535, total block: 16091
Cost = 0, Tag Correct(%) = 0.971887
current: 15635, total block: 16091
Cost = 0, Tag Correct(%) = 0.971914
current: 15735, total block: 16091
Cost = 1, Tag Correct(%) = 0.971869
current: 15835, total block: 16091
Cost = 0, Tag Correct(%) = 0.971853
current: 15935, total block: 16091
Cost = 1, Tag Correct(%) = 0.971872
current: 16035, total block: 16091
Cost = 0, Tag Correct(%) = 0.971856
Accuracy:	P=18747/20454=0.916544
##### Iteration 16
current: 44, total block: 16091
Cost = 2, Tag Correct(%) = 0.983719
current: 144, total block: 16091
Cost = 0, Tag Correct(%) = 0.979959
current: 244, total block: 16091
Cost = 0, Tag Correct(%) = 0.979554
current: 344, total block: 16091
Cost = 1, Tag Correct(%) = 0.977635
current: 444, total block: 16091
Cost = 1, Tag Correct(%) = 0.976368
current: 544, total block: 16091
Cost = 1, Tag Correct(%) = 0.976713
current: 644, total block: 16091
Cost = 1, Tag Correct(%) = 0.976024
current: 744, total block: 16091
Cost = 1, Tag Correct(%) = 0.976517
current: 844, total block: 16091
Cost = 0, Tag Correct(%) = 0.976351
current: 944, total block: 16091
Cost = 0, Tag Correct(%) = 0.976647
current: 1044, total block: 16091
Cost = 0, Tag Correct(%) = 0.97695
current: 1144, total block: 16091
Cost = 1, Tag Correct(%) = 0.976209
current: 1244, total block: 16091
Cost = 0, Tag Correct(%) = 0.976271
current: 1344, total block: 16091
Cost = 0, Tag Correct(%) = 0.976261
current: 1444, total block: 16091
Cost = 0, Tag Correct(%) = 0.976155
current: 1544, total block: 16091
Cost = 5, Tag Correct(%) = 0.976191
current: 1644, total block: 16091
Cost = 0, Tag Correct(%) = 0.976332
current: 1744, total block: 16091
Cost = 1, Tag Correct(%) = 0.976528
current: 1844, total block: 16091
Cost = 1, Tag Correct(%) = 0.976439
current: 1944, total block: 16091
Cost = 0, Tag Correct(%) = 0.976454
current: 2044, total block: 16091
Cost = 0, Tag Correct(%) = 0.976286
current: 2144, total block: 16091
Cost = 0, Tag Correct(%) = 0.976094
current: 2244, total block: 16091
Cost = 2, Tag Correct(%) = 0.976128
current: 2344, total block: 16091
Cost = 1, Tag Correct(%) = 0.976221
current: 2444, total block: 16091
Cost = 1, Tag Correct(%) = 0.976171
current: 2544, total block: 16091
Cost = 0, Tag Correct(%) = 0.975962
current: 2644, total block: 16091
Cost = 0, Tag Correct(%) = 0.975974
current: 2744, total block: 16091
Cost = 2, Tag Correct(%) = 0.975945
current: 2844, total block: 16091
Cost = 1, Tag Correct(%) = 0.975908
current: 2944, total block: 16091
Cost = 0, Tag Correct(%) = 0.976017
current: 3044, total block: 16091
Cost = 0, Tag Correct(%) = 0.97563
current: 3144, total block: 16091
Cost = 0, Tag Correct(%) = 0.975519
current: 3244, total block: 16091
Cost = 0, Tag Correct(%) = 0.975495
current: 3344, total block: 16091
Cost = 0, Tag Correct(%) = 0.975542
current: 3444, total block: 16091
Cost = 2, Tag Correct(%) = 0.975353
current: 3544, total block: 16091
Cost = 1, Tag Correct(%) = 0.97536
current: 3644, total block: 16091
Cost = 0, Tag Correct(%) = 0.975315
current: 3744, total block: 16091
Cost = 0, Tag Correct(%) = 0.975227
current: 3844, total block: 16091
Cost = 0, Tag Correct(%) = 0.975205
current: 3944, total block: 16091
Cost = 0, Tag Correct(%) = 0.975369
current: 4044, total block: 16091
Cost = 0, Tag Correct(%) = 0.975179
current: 4144, total block: 16091
Cost = 0, Tag Correct(%) = 0.975375
current: 4244, total block: 16091
Cost = 0, Tag Correct(%) = 0.975397
current: 4344, total block: 16091
Cost = 1, Tag Correct(%) = 0.975382
current: 4444, total block: 16091
Cost = 3, Tag Correct(%) = 0.975321
current: 4544, total block: 16091
Cost = 0, Tag Correct(%) = 0.975324
current: 4644, total block: 16091
Cost = 0, Tag Correct(%) = 0.975257
current: 4744, total block: 16091
Cost = 0, Tag Correct(%) = 0.975223
current: 4844, total block: 16091
Cost = 0, Tag Correct(%) = 0.975213
current: 4944, total block: 16091
Cost = 1, Tag Correct(%) = 0.975203
current: 5044, total block: 16091
Cost = 0, Tag Correct(%) = 0.975122
current: 5144, total block: 16091
Cost = 3, Tag Correct(%) = 0.975057
current: 5244, total block: 16091
Cost = 1, Tag Correct(%) = 0.975116
current: 5344, total block: 16091
Cost = 2, Tag Correct(%) = 0.975208
current: 5444, total block: 16091
Cost = 0, Tag Correct(%) = 0.975226
current: 5544, total block: 16091
Cost = 0, Tag Correct(%) = 0.975305
current: 5644, total block: 16091
Cost = 0, Tag Correct(%) = 0.975351
current: 5744, total block: 16091
Cost = 1, Tag Correct(%) = 0.97532
current: 5844, total block: 16091
Cost = 1, Tag Correct(%) = 0.975309
current: 5944, total block: 16091
Cost = 0, Tag Correct(%) = 0.975268
current: 6044, total block: 16091
Cost = 0, Tag Correct(%) = 0.975192
current: 6144, total block: 16091
Cost = 0, Tag Correct(%) = 0.975088
current: 6244, total block: 16091
Cost = 0, Tag Correct(%) = 0.975055
current: 6344, total block: 16091
Cost = 0, Tag Correct(%) = 0.974957
current: 6444, total block: 16091
Cost = 0, Tag Correct(%) = 0.975064
current: 6544, total block: 16091
Cost = 1, Tag Correct(%) = 0.975011
current: 6644, total block: 16091
Cost = 4, Tag Correct(%) = 0.974936
current: 6744, total block: 16091
Cost = 0, Tag Correct(%) = 0.974924
current: 6844, total block: 16091
Cost = 0, Tag Correct(%) = 0.974879
current: 6944, total block: 16091
Cost = 0, Tag Correct(%) = 0.974912
current: 7044, total block: 16091
Cost = 0, Tag Correct(%) = 0.97483
current: 7144, total block: 16091
Cost = 0, Tag Correct(%) = 0.974793
current: 7244, total block: 16091
Cost = 2, Tag Correct(%) = 0.974756
current: 7344, total block: 16091
Cost = 1, Tag Correct(%) = 0.974762
current: 7444, total block: 16091
Cost = 1, Tag Correct(%) = 0.974714
current: 7544, total block: 16091
Cost = 0, Tag Correct(%) = 0.974709
current: 7644, total block: 16091
Cost = 0, Tag Correct(%) = 0.974726
current: 7744, total block: 16091
Cost = 0, Tag Correct(%) = 0.974763
current: 7844, total block: 16091
Cost = 1, Tag Correct(%) = 0.974694
current: 7944, total block: 16091
Cost = 0, Tag Correct(%) = 0.974818
current: 8044, total block: 16091
Cost = 0, Tag Correct(%) = 0.974778
current: 8144, total block: 16091
Cost = 0, Tag Correct(%) = 0.974835
current: 8244, total block: 16091
Cost = 4, Tag Correct(%) = 0.974876
current: 8344, total block: 16091
Cost = 0, Tag Correct(%) = 0.974845
current: 8444, total block: 16091
Cost = 0, Tag Correct(%) = 0.974822
current: 8544, total block: 16091
Cost = 0, Tag Correct(%) = 0.974766
current: 8644, total block: 16091
Cost = 2, Tag Correct(%) = 0.974792
current: 8744, total block: 16091
Cost = 0, Tag Correct(%) = 0.974728
current: 8844, total block: 16091
Cost = 0, Tag Correct(%) = 0.974724
current: 8944, total block: 16091
Cost = 1, Tag Correct(%) = 0.974735
current: 9044, total block: 16091
Cost = 3, Tag Correct(%) = 0.974667
current: 9144, total block: 16091
Cost = 0, Tag Correct(%) = 0.974689
current: 9244, total block: 16091
Cost = 1, Tag Correct(%) = 0.974632
current: 9344, total block: 16091
Cost = 3, Tag Correct(%) = 0.974618
current: 9444, total block: 16091
Cost = 1, Tag Correct(%) = 0.974637
current: 9544, total block: 16091
Cost = 0, Tag Correct(%) = 0.974644
current: 9644, total block: 16091
Cost = 0, Tag Correct(%) = 0.97467
current: 9744, total block: 16091
Cost = 0, Tag Correct(%) = 0.974612
current: 9844, total block: 16091
Cost = 3, Tag Correct(%) = 0.974602
current: 9944, total block: 16091
Cost = 0, Tag Correct(%) = 0.974586
current: 10044, total block: 16091
Cost = 0, Tag Correct(%) = 0.974634
current: 10144, total block: 16091
Cost = 4, Tag Correct(%) = 0.97469
current: 10244, total block: 16091
Cost = 2, Tag Correct(%) = 0.974621
current: 10344, total block: 16091
Cost = 0, Tag Correct(%) = 0.974688
current: 10444, total block: 16091
Cost = 3, Tag Correct(%) = 0.974632
current: 10544, total block: 16091
Cost = 1, Tag Correct(%) = 0.974644
current: 10644, total block: 16091
Cost = 0, Tag Correct(%) = 0.97466
current: 10744, total block: 16091
Cost = 0, Tag Correct(%) = 0.974632
current: 10844, total block: 16091
Cost = 0, Tag Correct(%) = 0.974662
current: 10944, total block: 16091
Cost = 1, Tag Correct(%) = 0.974654
current: 11044, total block: 16091
Cost = 0, Tag Correct(%) = 0.974613
current: 11144, total block: 16091
Cost = 2, Tag Correct(%) = 0.974618
current: 11244, total block: 16091
Cost = 0, Tag Correct(%) = 0.974625
current: 11344, total block: 16091
Cost = 1, Tag Correct(%) = 0.974605
current: 11444, total block: 16091
Cost = 0, Tag Correct(%) = 0.974589
current: 11544, total block: 16091
Cost = 0, Tag Correct(%) = 0.974551
current: 11644, total block: 16091
Cost = 0, Tag Correct(%) = 0.974559
current: 11744, total block: 16091
Cost = 1, Tag Correct(%) = 0.974503
current: 11844, total block: 16091
Cost = 0, Tag Correct(%) = 0.974512
current: 11944, total block: 16091
Cost = 0, Tag Correct(%) = 0.974453
current: 12044, total block: 16091
Cost = 0, Tag Correct(%) = 0.974484
current: 12144, total block: 16091
Cost = 3, Tag Correct(%) = 0.97445
current: 12244, total block: 16091
Cost = 1, Tag Correct(%) = 0.974448
current: 12344, total block: 16091
Cost = 0, Tag Correct(%) = 0.974476
current: 12444, total block: 16091
Cost = 1, Tag Correct(%) = 0.974462
current: 12544, total block: 16091
Cost = 0, Tag Correct(%) = 0.974438
